DateHeure	Group1	Lib	Valeur					
02/01/2018 22:38	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:40	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:40	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:42	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:42	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:44	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:44	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:46	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:46	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:48	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:48	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:50	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:50	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:52	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:52	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:54	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:54	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:56	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:56	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 22:58	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 22:58	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:00	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:00	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:02	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:02	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:04	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:04	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:06	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:06	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:08	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:08	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:10	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:10	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:12	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:12	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:14	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:14	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:16	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:16	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:18	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:18	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:20	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:20	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:22	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:22	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:24	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:24	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:26	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:26	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:28	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:28	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:30	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:30	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:32	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:32	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:34	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:34	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:36	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:36	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:38	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:38	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:40	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:40	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:42	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:42	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:44	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:44	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:46	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:46	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:48	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:48	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:50	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:50	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:52	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:52	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:54	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:54	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:56	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:56	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
02/01/2018 23:58	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
02/01/2018 23:58	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:00	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:00	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:02	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:02	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:04	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:04	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:06	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:06	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:08	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:08	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:10	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:10	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:12	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:12	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:14	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:14	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:16	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:16	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:18	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:18	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:20	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:20	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:22	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:22	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:24	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:24	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:26	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:26	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:28	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:28	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:30	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:30	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:32	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:32	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:34	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:34	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:36	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:36	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:38	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:38	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:40	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:40	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:42	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:42	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:44	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:44	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:46	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:46	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:48	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:48	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:50	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:50	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:52	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:52	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:54	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:54	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:56	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:56	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 00:58	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 00:58	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:00	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:00	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:02	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:02	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:04	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:04	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:06	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:06	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:08	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:08	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:10	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:10	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:12	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:12	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:14	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:14	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:16	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:16	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:18	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:18	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:20	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:20	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:22	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:22	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:24	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:24	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:26	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:26	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:28	Ambiance	CO2 Cours 107	320	320	22.1		22.1	320
03/01/2018 01:28	Ambiance	Temp Cours 107	22.1	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:30	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:30	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:32	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:32	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:34	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:34	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:36	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:36	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:38	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:38	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:40	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:40	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:42	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:42	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:44	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:44	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:46	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:46	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:48	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:48	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:50	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:50	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:52	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:52	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:54	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:54	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:56	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:56	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 01:58	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 01:58	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:00	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:00	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:02	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:02	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:04	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:04	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:06	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:06	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:08	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:08	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:10	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:10	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:12	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:12	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:14	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:14	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:16	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:16	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:18	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:18	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:20	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:20	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:22	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:22	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:24	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:24	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:26	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:26	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:28	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:28	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:30	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:30	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:32	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:32	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:34	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:34	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:36	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:36	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:38	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:38	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:40	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:40	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:42	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:42	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:44	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:44	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:46	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:46	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:48	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:48	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:50	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:50	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:52	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:52	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:54	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:54	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:56	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:56	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 02:58	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 02:58	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:00	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:00	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:02	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:02	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:04	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:04	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:06	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:06	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:08	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:08	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:10	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:10	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:12	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:12	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:14	Ambiance	CO2 Cours 107	320	320	22		22	320
03/01/2018 03:14	Ambiance	Temp Cours 107	22	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:16	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:16	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:18	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:18	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:20	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:20	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:22	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:22	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:24	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:24	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:26	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:26	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:28	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:28	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:30	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:30	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:32	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:32	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:34	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:34	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:36	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:36	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:38	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:38	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:40	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:40	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:42	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:42	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:44	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:44	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:46	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:46	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:48	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:48	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:50	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
03/01/2018 03:50	Ambiance	Temp Cours 107	21.9	FAUX	FAUX		FAUX	FAUX
03/01/2018 03:52	Ambiance	CO2 Cours 107	320	320	21.9		21.9	320
